Epoch [116/200] Batch 400/938                   Loss D: 0.4246, Loss G: 1.4826
Epoch [116/200] Batch 800/938                   Loss D: 0.5204, Loss G: 1.0582
Epoch [117/200] Batch 0/938                   Loss D: 0.4655, Loss G: 1.6952
Epoch [117/200] Batch 400/938                   Loss D: 0.4039, Loss G: 1.7768
Epoch [117/200] Batch 800/938                   Loss D: 0.4452, Loss G: 1.3818
Epoch [118/200] Batch 0/938                   Loss D: 0.4706, Loss G: 1.3383
Epoch [118/200] Batch 400/938                   Loss D: 0.4535, Loss G: 1.5640
Epoch [118/200] Batch 800/938                   Loss D: 0.4284, Loss G: 1.6905
Epoch [119/200] Batch 0/938                   Loss D: 0.4512, Loss G: 1.4728
Epoch [119/200] Batch 400/938                   Loss D: 0.4465, Loss G: 1.1943
Epoch [119/200] Batch 800/938                   Loss D: 0.5160, Loss G: 1.5332
Epoch [120/200] Batch 0/938                   Loss D: 0.4450, Loss G: 1.4608
Epoch [120/200] Batch 400/938                   Loss D: 0.4945, Loss G: 1.2701
Epoch [120/200] Batch 800/938                   Loss D: 0.5992, Loss G: 1.1281
Epoch [121/200] Batch 0/938                   Loss D: 0.5329, Loss G: 1.1546
Epoch [121/200] Batch 400/938                   Loss D: 0.3929, Loss G: 1.4689
Epoch [121/200] Batch 800/938                   Loss D: 0.5761, Loss G: 1.2785
Epoch [122/200] Batch 0/938                   Loss D: 0.5292, Loss G: 1.1902
Epoch [122/200] Batch 400/938                   Loss D: 0.4829, Loss G: 1.4522
Epoch [122/200] Batch 800/938                   Loss D: 0.5453, Loss G: 1.3101
Epoch [123/200] Batch 0/938                   Loss D: 0.5101, Loss G: 1.1271
Epoch [123/200] Batch 400/938                   Loss D: 0.4429, Loss G: 1.3727
Epoch [123/200] Batch 800/938                   Loss D: 0.4306, Loss G: 1.8208
Epoch [124/200] Batch 0/938                   Loss D: 0.5145, Loss G: 1.5397
Epoch [124/200] Batch 400/938                   Loss D: 0.5176, Loss G: 1.6277
Epoch [124/200] Batch 800/938                   Loss D: 0.4336, Loss G: 1.7369
Epoch [125/200] Batch 0/938                   Loss D: 0.4296, Loss G: 1.5151
Epoch [125/200] Batch 400/938                   Loss D: 0.4693, Loss G: 1.3540
Epoch [125/200] Batch 800/938                   Loss D: 0.4860, Loss G: 1.4190
Epoch [126/200] Batch 0/938                   Loss D: 0.4715, Loss G: 1.5908
Epoch [126/200] Batch 400/938                   Loss D: 0.4574, Loss G: 1.5764
Epoch [126/200] Batch 800/938                   Loss D: 0.4662, Loss G: 1.5274
Epoch [127/200] Batch 0/938                   Loss D: 0.4780, Loss G: 1.7541
Epoch [127/200] Batch 400/938                   Loss D: 0.4441, Loss G: 1.5140
Epoch [127/200] Batch 800/938                   Loss D: 0.5049, Loss G: 1.3288
Epoch [128/200] Batch 0/938                   Loss D: 0.5802, Loss G: 1.2788
Epoch [128/200] Batch 400/938                   Loss D: 0.4556, Loss G: 1.5549
Epoch [128/200] Batch 800/938                   Loss D: 0.5471, Loss G: 1.2311
Epoch [129/200] Batch 0/938                   Loss D: 0.5046, Loss G: 1.7902
Epoch [129/200] Batch 400/938                   Loss D: 0.4714, Loss G: 1.2873
Epoch [129/200] Batch 800/938                   Loss D: 0.4856, Loss G: 1.3004
Epoch [130/200] Batch 0/938                   Loss D: 0.4416, Loss G: 1.4847
Epoch [130/200] Batch 400/938                   Loss D: 0.4419, Loss G: 1.3568
Epoch [130/200] Batch 800/938                   Loss D: 0.5061, Loss G: 1.1867
Epoch [131/200] Batch 0/938                   Loss D: 0.5225, Loss G: 1.5859
Epoch [131/200] Batch 400/938                   Loss D: 0.4910, Loss G: 1.7493
Epoch [131/200] Batch 800/938                   Loss D: 0.5068, Loss G: 1.1341
Epoch [132/200] Batch 0/938                   Loss D: 0.5225, Loss G: 1.4633
Epoch [132/200] Batch 400/938                   Loss D: 0.4970, Loss G: 1.6110
Epoch [132/200] Batch 800/938                   Loss D: 0.4834, Loss G: 1.4257
Epoch [133/200] Batch 0/938                   Loss D: 0.5593, Loss G: 0.9142
Epoch [133/200] Batch 400/938                   Loss D: 0.5025, Loss G: 1.2681
Epoch [133/200] Batch 800/938                   Loss D: 0.5443, Loss G: 1.4305
Epoch [134/200] Batch 0/938                   Loss D: 0.5041, Loss G: 1.4800
Epoch [134/200] Batch 400/938                   Loss D: 0.4766, Loss G: 1.5665
Epoch [134/200] Batch 800/938                   Loss D: 0.5236, Loss G: 1.4916
Epoch [135/200] Batch 0/938                   Loss D: 0.4977, Loss G: 1.6113
Epoch [135/200] Batch 400/938                   Loss D: 0.4917, Loss G: 1.3704
Epoch [135/200] Batch 800/938                   Loss D: 0.5517, Loss G: 1.0681
Epoch [136/200] Batch 0/938                   Loss D: 0.4800, Loss G: 1.1554
Epoch [136/200] Batch 400/938                   Loss D: 0.4961, Loss G: 1.0937
Epoch [136/200] Batch 800/938                   Loss D: 0.6245, Loss G: 1.3534
Epoch [137/200] Batch 0/938                   Loss D: 0.4698, Loss G: 1.5638
Epoch [137/200] Batch 400/938                   Loss D: 0.4939, Loss G: 1.2956
Epoch [137/200] Batch 800/938                   Loss D: 0.4394, Loss G: 1.2862
Epoch [138/200] Batch 0/938                   Loss D: 0.5157, Loss G: 1.0162
Epoch [138/200] Batch 400/938                   Loss D: 0.5082, Loss G: 1.6657
Epoch [138/200] Batch 800/938                   Loss D: 0.5472, Loss G: 1.4270
Epoch [139/200] Batch 0/938                   Loss D: 0.5170, Loss G: 1.0641
Epoch [139/200] Batch 400/938                   Loss D: 0.4916, Loss G: 1.2288
Epoch [139/200] Batch 800/938                   Loss D: 0.4609, Loss G: 1.3663
Epoch [140/200] Batch 0/938                   Loss D: 0.4747, Loss G: 1.5159
Epoch [140/200] Batch 400/938                   Loss D: 0.3970, Loss G: 1.5795
Epoch [140/200] Batch 800/938                   Loss D: 0.4716, Loss G: 1.3346
Epoch [141/200] Batch 0/938                   Loss D: 0.5261, Loss G: 1.5237
Epoch [141/200] Batch 400/938                   Loss D: 0.3879, Loss G: 1.6372
Epoch [141/200] Batch 800/938                   Loss D: 0.4364, Loss G: 1.8065
Epoch [142/200] Batch 0/938                   Loss D: 0.4729, Loss G: 1.8958
Epoch [142/200] Batch 400/938                   Loss D: 0.4947, Loss G: 1.5997
Epoch [142/200] Batch 800/938                   Loss D: 0.4627, Loss G: 1.6727
Epoch [143/200] Batch 0/938                   Loss D: 0.5182, Loss G: 1.2669
Epoch [143/200] Batch 400/938                   Loss D: 0.4381, Loss G: 1.4977
Epoch [143/200] Batch 800/938                   Loss D: 0.4464, Loss G: 1.6973
Epoch [144/200] Batch 0/938                   Loss D: 0.5400, Loss G: 1.6592
Epoch [144/200] Batch 400/938                   Loss D: 0.4651, Loss G: 1.7551
Epoch [144/200] Batch 800/938                   Loss D: 0.5365, Loss G: 1.1984
Epoch [145/200] Batch 0/938                   Loss D: 0.4762, Loss G: 1.7043
Epoch [145/200] Batch 400/938                   Loss D: 0.4327, Loss G: 1.6416
Epoch [145/200] Batch 800/938                   Loss D: 0.5680, Loss G: 1.5364
Epoch [146/200] Batch 0/938                   Loss D: 0.4877, Loss G: 1.1789
Epoch [146/200] Batch 400/938                   Loss D: 0.4816, Loss G: 1.5224
Epoch [146/200] Batch 800/938                   Loss D: 0.5626, Loss G: 1.1652
Epoch [147/200] Batch 0/938                   Loss D: 0.5330, Loss G: 1.6190
Epoch [147/200] Batch 400/938                   Loss D: 0.4801, Loss G: 1.3816
Epoch [147/200] Batch 800/938                   Loss D: 0.4946, Loss G: 1.3371
Epoch [148/200] Batch 0/938                   Loss D: 0.4941, Loss G: 1.5256
Epoch [148/200] Batch 400/938                   Loss D: 0.4563, Loss G: 1.6813
Epoch [148/200] Batch 800/938                   Loss D: 0.4644, Loss G: 1.0660
Epoch [149/200] Batch 0/938                   Loss D: 0.4103, Loss G: 1.6973
Epoch [149/200] Batch 400/938                   Loss D: 0.4840, Loss G: 1.5947
Epoch [149/200] Batch 800/938                   Loss D: 0.5417, Loss G: 1.5528
Epoch [150/200] Batch 0/938                   Loss D: 0.4321, Loss G: 1.3464
Epoch [150/200] Batch 400/938                   Loss D: 0.6207, Loss G: 1.0848
Epoch [150/200] Batch 800/938                   Loss D: 0.4314, Loss G: 1.3729
Epoch [151/200] Batch 0/938                   Loss D: 0.4897, Loss G: 1.5688
Epoch [151/200] Batch 400/938                   Loss D: 0.5782, Loss G: 1.0097
Epoch [151/200] Batch 800/938                   Loss D: 0.4631, Loss G: 1.4108
Epoch [152/200] Batch 0/938                   Loss D: 0.4535, Loss G: 1.7154
Epoch [152/200] Batch 400/938                   Loss D: 0.4303, Loss G: 1.8030
Epoch [152/200] Batch 800/938                   Loss D: 0.4655, Loss G: 1.3464
Epoch [153/200] Batch 0/938                   Loss D: 0.5675, Loss G: 1.2207
Epoch [153/200] Batch 400/938                   Loss D: 0.4631, Loss G: 1.5836
Epoch [153/200] Batch 800/938                   Loss D: 0.5283, Loss G: 1.6966
Epoch [154/200] Batch 0/938                   Loss D: 0.4693, Loss G: 1.5476
Epoch [154/200] Batch 400/938                   Loss D: 0.4063, Loss G: 1.5570
Epoch [154/200] Batch 800/938                   Loss D: 0.4260, Loss G: 1.2987
Epoch [155/200] Batch 0/938                   Loss D: 0.4986, Loss G: 1.4468
Epoch [155/200] Batch 400/938                   Loss D: 0.4552, Loss G: 1.5960
Epoch [155/200] Batch 800/938                   Loss D: 0.5184, Loss G: 1.4340
Epoch [156/200] Batch 0/938                   Loss D: 0.5261, Loss G: 1.3264
Epoch [156/200] Batch 400/938                   Loss D: 0.4558, Loss G: 1.4323
Epoch [156/200] Batch 800/938                   Loss D: 0.4764, Loss G: 1.1053
Epoch [157/200] Batch 0/938                   Loss D: 0.6071, Loss G: 1.3903
Epoch [157/200] Batch 400/938                   Loss D: 0.4909, Loss G: 1.4060
Epoch [157/200] Batch 800/938                   Loss D: 0.4588, Loss G: 1.5786
Epoch [158/200] Batch 0/938                   Loss D: 0.4230, Loss G: 1.3597
Epoch [158/200] Batch 400/938                   Loss D: 0.5566, Loss G: 1.5539
Epoch [158/200] Batch 800/938                   Loss D: 0.5185, Loss G: 1.4541
Epoch [159/200] Batch 0/938                   Loss D: 0.5331, Loss G: 1.8395
Epoch [159/200] Batch 400/938                   Loss D: 0.4435, Loss G: 1.4347
Epoch [159/200] Batch 800/938                   Loss D: 0.4614, Loss G: 1.1931
Epoch [160/200] Batch 0/938                   Loss D: 0.4316, Loss G: 1.4567
Epoch [160/200] Batch 400/938                   Loss D: 0.4074, Loss G: 1.5638
Epoch [160/200] Batch 800/938                   Loss D: 0.5243, Loss G: 1.1081
Epoch [161/200] Batch 0/938                   Loss D: 0.5072, Loss G: 1.3787
Epoch [161/200] Batch 400/938                   Loss D: 0.5473, Loss G: 1.1272
Epoch [161/200] Batch 800/938                   Loss D: 0.5636, Loss G: 1.1060
Epoch [162/200] Batch 0/938                   Loss D: 0.5009, Loss G: 1.3896
Epoch [162/200] Batch 400/938                   Loss D: 0.5282, Loss G: 1.4434
Epoch [162/200] Batch 800/938                   Loss D: 0.5124, Loss G: 1.1244
Epoch [163/200] Batch 0/938                   Loss D: 0.4830, Loss G: 1.2714
Epoch [163/200] Batch 400/938                   Loss D: 0.5844, Loss G: 1.0084
Epoch [163/200] Batch 800/938                   Loss D: 0.4678, Loss G: 1.5841
Epoch [164/200] Batch 0/938                   Loss D: 0.4167, Loss G: 1.3547
Epoch [164/200] Batch 400/938                   Loss D: 0.4947, Loss G: 1.8596
Epoch [164/200] Batch 800/938                   Loss D: 0.4836, Loss G: 1.3647
Epoch [165/200] Batch 0/938                   Loss D: 0.4873, Loss G: 1.3848
Epoch [165/200] Batch 400/938                   Loss D: 0.4984, Loss G: 1.3914
Epoch [165/200] Batch 800/938                   Loss D: 0.4505, Loss G: 1.6313
Epoch [166/200] Batch 0/938                   Loss D: 0.5382, Loss G: 1.4866
Epoch [166/200] Batch 400/938                   Loss D: 0.5348, Loss G: 1.3966
Epoch [166/200] Batch 800/938                   Loss D: 0.4466, Loss G: 1.4007
Epoch [167/200] Batch 0/938                   Loss D: 0.4645, Loss G: 1.3820
Epoch [167/200] Batch 400/938                   Loss D: 0.5663, Loss G: 1.9483
Epoch [167/200] Batch 800/938                   Loss D: 0.4966, Loss G: 1.2237
Epoch [168/200] Batch 0/938                   Loss D: 0.5399, Loss G: 1.1502
Epoch [168/200] Batch 400/938                   Loss D: 0.4697, Loss G: 1.3982
Epoch [168/200] Batch 800/938                   Loss D: 0.4181, Loss G: 1.2586
Epoch [169/200] Batch 0/938                   Loss D: 0.4875, Loss G: 1.6809
Epoch [169/200] Batch 400/938                   Loss D: 0.5742, Loss G: 1.0466
Epoch [169/200] Batch 800/938                   Loss D: 0.4431, Loss G: 1.8777
Epoch [170/200] Batch 0/938                   Loss D: 0.5705, Loss G: 1.3865
Epoch [170/200] Batch 400/938                   Loss D: 0.5077, Loss G: 1.4872
Epoch [170/200] Batch 800/938                   Loss D: 0.5026, Loss G: 1.6079
Epoch [171/200] Batch 0/938                   Loss D: 0.4824, Loss G: 1.7827
Epoch [171/200] Batch 400/938                   Loss D: 0.4597, Loss G: 1.6841
Epoch [171/200] Batch 800/938                   Loss D: 0.5610, Loss G: 1.6540
Epoch [172/200] Batch 0/938                   Loss D: 0.3973, Loss G: 1.3874
Epoch [172/200] Batch 400/938                   Loss D: 0.5330, Loss G: 1.5292
Epoch [172/200] Batch 800/938                   Loss D: 0.4417, Loss G: 1.3578
Epoch [173/200] Batch 0/938                   Loss D: 0.4879, Loss G: 1.3157
Epoch [173/200] Batch 400/938                   Loss D: 0.4258, Loss G: 1.6004
Epoch [173/200] Batch 800/938                   Loss D: 0.4933, Loss G: 1.3694
Epoch [174/200] Batch 0/938                   Loss D: 0.4800, Loss G: 1.2604
Epoch [174/200] Batch 400/938                   Loss D: 0.5035, Loss G: 1.4224
Epoch [174/200] Batch 800/938                   Loss D: 0.5125, Loss G: 1.4944
Epoch [175/200] Batch 0/938                   Loss D: 0.5093, Loss G: 1.1739
Epoch [175/200] Batch 400/938                   Loss D: 0.4959, Loss G: 1.2926
Epoch [175/200] Batch 800/938                   Loss D: 0.4514, Loss G: 1.5530
Epoch [176/200] Batch 0/938                   Loss D: 0.4587, Loss G: 1.4277
Epoch [176/200] Batch 400/938                   Loss D: 0.4792, Loss G: 1.4681
Epoch [176/200] Batch 800/938                   Loss D: 0.4551, Loss G: 1.1766
Epoch [177/200] Batch 0/938                   Loss D: 0.3915, Loss G: 2.0406
Epoch [177/200] Batch 400/938                   Loss D: 0.4768, Loss G: 1.4867
Epoch [177/200] Batch 800/938                   Loss D: 0.5482, Loss G: 1.1564
Epoch [178/200] Batch 0/938                   Loss D: 0.4619, Loss G: 1.5249
Epoch [178/200] Batch 400/938                   Loss D: 0.4365, Loss G: 1.5368
Epoch [178/200] Batch 800/938                   Loss D: 0.4596, Loss G: 1.4955
Epoch [179/200] Batch 0/938                   Loss D: 0.4163, Loss G: 1.5007
Epoch [179/200] Batch 400/938                   Loss D: 0.3992, Loss G: 1.5523
Epoch [179/200] Batch 800/938                   Loss D: 0.4887, Loss G: 1.6146
Epoch [180/200] Batch 0/938                   Loss D: 0.4027, Loss G: 1.5814
Epoch [180/200] Batch 400/938                   Loss D: 0.4596, Loss G: 1.5809
Epoch [180/200] Batch 800/938                   Loss D: 0.4670, Loss G: 1.4766
Epoch [181/200] Batch 0/938                   Loss D: 0.4199, Loss G: 1.5002
Epoch [181/200] Batch 400/938                   Loss D: 0.4768, Loss G: 1.6698
Epoch [181/200] Batch 800/938                   Loss D: 0.4527, Loss G: 1.5808
Epoch [182/200] Batch 0/938                   Loss D: 0.3941, Loss G: 1.8077
Epoch [182/200] Batch 400/938                   Loss D: 0.4230, Loss G: 1.6892
Epoch [182/200] Batch 800/938                   Loss D: 0.4388, Loss G: 1.5114
Epoch [183/200] Batch 0/938                   Loss D: 0.4758, Loss G: 1.0370
Epoch [183/200] Batch 400/938                   Loss D: 0.4952, Loss G: 1.2129
Epoch [183/200] Batch 800/938                   Loss D: 0.3613, Loss G: 1.8990
Epoch [184/200] Batch 0/938                   Loss D: 0.4882, Loss G: 1.6224
Epoch [184/200] Batch 400/938                   Loss D: 0.5468, Loss G: 1.5084
Epoch [184/200] Batch 800/938                   Loss D: 0.5455, Loss G: 1.3525
Epoch [185/200] Batch 0/938                   Loss D: 0.4793, Loss G: 1.4630
Epoch [185/200] Batch 400/938                   Loss D: 0.4420, Loss G: 1.7793
Epoch [185/200] Batch 800/938                   Loss D: 0.5006, Loss G: 1.2146
Epoch [186/200] Batch 0/938                   Loss D: 0.4839, Loss G: 1.5474
Epoch [186/200] Batch 400/938                   Loss D: 0.4369, Loss G: 1.7158
Epoch [186/200] Batch 800/938                   Loss D: 0.4665, Loss G: 1.4741
Epoch [187/200] Batch 0/938                   Loss D: 0.4994, Loss G: 1.4658
Epoch [187/200] Batch 400/938                   Loss D: 0.4471, Loss G: 2.0410
Epoch [187/200] Batch 800/938                   Loss D: 0.4503, Loss G: 1.8022
Epoch [188/200] Batch 0/938                   Loss D: 0.4823, Loss G: 1.2518
Epoch [188/200] Batch 400/938                   Loss D: 0.4766, Loss G: 1.6949
Epoch [188/200] Batch 800/938                   Loss D: 0.4672, Loss G: 1.3765
Epoch [189/200] Batch 0/938                   Loss D: 0.4606, Loss G: 1.3332
Epoch [189/200] Batch 400/938                   Loss D: 0.5211, Loss G: 1.5869
Epoch [189/200] Batch 800/938                   Loss D: 0.4922, Loss G: 1.8159
Epoch [190/200] Batch 0/938                   Loss D: 0.4381, Loss G: 1.1258
Epoch [190/200] Batch 400/938                   Loss D: 0.4988, Loss G: 1.3172
Epoch [190/200] Batch 800/938                   Loss D: 0.4752, Loss G: 1.3936
Epoch [191/200] Batch 0/938                   Loss D: 0.5238, Loss G: 1.4000
Epoch [191/200] Batch 400/938                   Loss D: 0.4363, Loss G: 1.4576
Epoch [191/200] Batch 800/938                   Loss D: 0.4319, Loss G: 1.4865
Epoch [192/200] Batch 0/938                   Loss D: 0.4541, Loss G: 1.2141
Epoch [192/200] Batch 400/938                   Loss D: 0.5076, Loss G: 1.9649
Epoch [192/200] Batch 800/938                   Loss D: 0.3763, Loss G: 1.7172
Epoch [193/200] Batch 0/938                   Loss D: 0.4272, Loss G: 1.3992
Epoch [193/200] Batch 400/938                   Loss D: 0.4218, Loss G: 1.7678
Epoch [193/200] Batch 800/938                   Loss D: 0.4886, Loss G: 1.4440
Epoch [194/200] Batch 0/938                   Loss D: 0.4563, Loss G: 1.5115
Epoch [194/200] Batch 400/938                   Loss D: 0.4053, Loss G: 1.6914
Epoch [194/200] Batch 800/938                   Loss D: 0.4545, Loss G: 2.0136
Epoch [195/200] Batch 0/938                   Loss D: 0.4532, Loss G: 1.3692
Epoch [195/200] Batch 400/938                   Loss D: 0.4109, Loss G: 1.4863
Epoch [195/200] Batch 800/938                   Loss D: 0.5037, Loss G: 2.1170
Epoch [196/200] Batch 0/938                   Loss D: 0.4249, Loss G: 1.5217
Epoch [196/200] Batch 400/938                   Loss D: 0.4515, Loss G: 1.9965
Epoch [196/200] Batch 800/938                   Loss D: 0.4856, Loss G: 1.1111
Epoch [197/200] Batch 0/938                   Loss D: 0.4530, Loss G: 1.7368
Epoch [197/200] Batch 400/938                   Loss D: 0.4397, Loss G: 1.7623
Epoch [197/200] Batch 800/938                   Loss D: 0.5693, Loss G: 1.3577
Epoch [198/200] Batch 0/938                   Loss D: 0.4955, Loss G: 1.4725
Epoch [198/200] Batch 400/938                   Loss D: 0.4847, Loss G: 1.5908
Epoch [198/200] Batch 800/938                   Loss D: 0.4411, Loss G: 1.7294
Epoch [199/200] Batch 0/938                   Loss D: 0.5041, Loss G: 1.7812
Epoch [199/200] Batch 400/938                   Loss D: 0.4947, Loss G: 2.0978
Epoch [199/200] Batch 800/938                   Loss D: 0.4848, Loss G: 1.8401
